Code,Name,Longitude,Latitude,Logger,Date,CHL_QA_AVG,NTU_QA_AVG
WHI5,Seaforth Island,149.03895,-20.46845,5136,29/07/2020,0.639,1.228
WHI5,Seaforth Island,149.03895,-20.46845,5136,30/07/2020,0.59,1.252
WHI5,Seaforth Island,149.03895,-20.46845,5136,31/07/2020,0.561,1.251
WHI5,Seaforth Island,149.03895,-20.46845,5136,1/08/2020,0.577,1.641
WHI5,Seaforth Island,149.03895,-20.46845,5136,2/08/2020,0.58,1.725
WHI5,Seaforth Island,149.03895,-20.46845,5136,3/08/2020,0.621,1.941
WHI5,Seaforth Island,149.03895,-20.46845,5136,4/08/2020,0.641,1.885
WHI5,Seaforth Island,149.03895,-20.46845,5136,5/08/2020,0.68,1.751
WHI5,Seaforth Island,149.03895,-20.46845,5136,6/08/2020,0.77,1.487
WHI5,Seaforth Island,149.03895,-20.46845,5136,7/08/2020,0.788,1.296
WHI5,Seaforth Island,149.03895,-20.46845,5136,8/08/2020,0.788,1.14
WHI5,Seaforth Island,149.03895,-20.46845,5136,9/08/2020,0.774,1.003
WHI5,Seaforth Island,149.03895,-20.46845,5136,10/08/2020,0.671,1.609
WHI5,Seaforth Island,149.03895,-20.46845,5136,11/08/2020,0.503,0.692
WHI5,Seaforth Island,149.03895,-20.46845,5136,12/08/2020,0.398,0.624
WHI5,Seaforth Island,149.03895,-20.46845,5136,13/08/2020,0.389,0.679
WHI5,Seaforth Island,149.03895,-20.46845,5136,14/08/2020,0.408,0.696
WHI5,Seaforth Island,149.03895,-20.46845,5136,15/08/2020,0.416,0.743
WHI5,Seaforth Island,149.03895,-20.46845,5136,16/08/2020,0.446,0.848
WHI5,Seaforth Island,149.03895,-20.46845,5136,17/08/2020,0.47,0.919
WHI5,Seaforth Island,149.03895,-20.46845,5136,18/08/2020,0.545,1.262
WHI5,Seaforth Island,149.03895,-20.46845,5136,19/08/2020,0.61,1.734
WHI5,Seaforth Island,149.03895,-20.46845,5136,20/08/2020,0.632,1.784
WHI5,Seaforth Island,149.03895,-20.46845,5136,21/08/2020,0.651,1.941
WHI5,Seaforth Island,149.03895,-20.46845,5136,22/08/2020,0.658,1.714
WHI5,Seaforth Island,149.03895,-20.46845,5136,23/08/2020,0.675,1.869
WHI5,Seaforth Island,149.03895,-20.46845,5136,24/08/2020,0.643,1.213
WHI5,Seaforth Island,149.03895,-20.46845,5136,25/08/2020,0.575,1.089
WHI5,Seaforth Island,149.03895,-20.46845,5136,26/08/2020,0.533,1.34
WHI5,Seaforth Island,149.03895,-20.46845,5136,27/08/2020,0.493,1.27
WHI5,Seaforth Island,149.03895,-20.46845,5136,28/08/2020,0.482,1.52
WHI5,Seaforth Island,149.03895,-20.46845,5136,29/08/2020,0.533,1.722
WHI5,Seaforth Island,149.03895,-20.46845,5136,30/08/2020,0.61,1.621
WHI5,Seaforth Island,149.03895,-20.46845,5136,31/08/2020,0.664,1.568
WHI5,Seaforth Island,149.03895,-20.46845,5136,1/09/2020,0.696,1.752
WHI5,Seaforth Island,149.03895,-20.46845,5136,2/09/2020,0.743,2.262
WHI5,Seaforth Island,149.03895,-20.46845,5136,3/09/2020,0.754,2.4
WHI5,Seaforth Island,149.03895,-20.46845,5136,4/09/2020,0.751,2.117
WHI5,Seaforth Island,149.03895,-20.46845,5136,5/09/2020,0.715,1.93
WHI5,Seaforth Island,149.03895,-20.46845,5136,6/09/2020,0.714,1.684
WHI5,Seaforth Island,149.03895,-20.46845,5136,7/09/2020,0.706,1.621
WHI5,Seaforth Island,149.03895,-20.46845,5136,8/09/2020,0.731,2.109
WHI5,Seaforth Island,149.03895,-20.46845,5136,9/09/2020,0.666,1.812
WHI5,Seaforth Island,149.03895,-20.46845,5136,10/09/2020,0.593,1.334
WHI5,Seaforth Island,149.03895,-20.46845,5136,11/09/2020,0.693,1.324
WHI5,Seaforth Island,149.03895,-20.46845,5136,12/09/2020,0.657,2.085
WHI5,Seaforth Island,149.03895,-20.46845,5136,13/09/2020,0.602,1.643
WHI5,Seaforth Island,149.03895,-20.46845,5136,14/09/2020,0.661,1.796
WHI5,Seaforth Island,149.03895,-20.46845,5136,15/09/2020,0.697,2.544
WHI5,Seaforth Island,149.03895,-20.46845,5136,16/09/2020,0.719,3.582
WHI5,Seaforth Island,149.03895,-20.46845,5136,17/09/2020,0.73,4.057
WHI5,Seaforth Island,149.03895,-20.46845,5136,18/09/2020,0.737,5.157
WHI5,Seaforth Island,149.03895,-20.46845,5136,19/09/2020,0.729,5.172
WHI5,Seaforth Island,149.03895,-20.46845,5136,20/09/2020,0.733,4.996
WHI5,Seaforth Island,149.03895,-20.46845,5136,21/09/2020,0.76,4.297
WHI5,Seaforth Island,149.03895,-20.46845,5136,22/09/2020,0.778,2.738
WHI5,Seaforth Island,149.03895,-20.46845,5136,23/09/2020,0.845,1.901
WHI5,Seaforth Island,149.03895,-20.46845,5136,24/09/2020,0.836,1.359
WHI5,Seaforth Island,149.03895,-20.46845,5136,25/09/2020,0.667,1.253
WHI5,Seaforth Island,149.03895,-20.46845,5136,26/09/2020,0.554,1.288
WHI5,Seaforth Island,149.03895,-20.46845,5136,27/09/2020,0.542,1.081
WHI5,Seaforth Island,149.03895,-20.46845,821,8/10/2020,0.339,0.984
WHI5,Seaforth Island,149.03895,-20.46845,821,9/10/2020,0.253,0.765
WHI5,Seaforth Island,149.03895,-20.46845,821,10/10/2020,0.184,0.683
WHI5,Seaforth Island,149.03895,-20.46845,821,11/10/2020,0.138,0.722
WHI5,Seaforth Island,149.03895,-20.46845,821,12/10/2020,0.309,0.996
WHI5,Seaforth Island,149.03895,-20.46845,821,13/10/2020,0.42,1.285
WHI5,Seaforth Island,149.03895,-20.46845,821,14/10/2020,0.494,1.933
WHI5,Seaforth Island,149.03895,-20.46845,821,15/10/2020,0.578,2.915
WHI5,Seaforth Island,149.03895,-20.46845,821,16/10/2020,0.616,3.162
WHI5,Seaforth Island,149.03895,-20.46845,821,17/10/2020,0.639,3.946
WHI5,Seaforth Island,149.03895,-20.46845,821,18/10/2020,0.682,3.893
WHI5,Seaforth Island,149.03895,-20.46845,821,19/10/2020,0.627,3.616
WHI5,Seaforth Island,149.03895,-20.46845,821,20/10/2020,0.67,2.666
WHI5,Seaforth Island,149.03895,-20.46845,821,21/10/2020,0.657,1.972
WHI5,Seaforth Island,149.03895,-20.46845,821,22/10/2020,0.63,1.65
WHI5,Seaforth Island,149.03895,-20.46845,821,23/10/2020,0.504,1.164
WHI5,Seaforth Island,149.03895,-20.46845,821,24/10/2020,0.463,1.132
WHI5,Seaforth Island,149.03895,-20.46845,821,25/10/2020,0.449,1.237
WHI5,Seaforth Island,149.03895,-20.46845,821,26/10/2020,0.46,1.28
WHI5,Seaforth Island,149.03895,-20.46845,821,27/10/2020,0.498,1.281
WHI5,Seaforth Island,149.03895,-20.46845,821,28/10/2020,0.526,1.35
WHI5,Seaforth Island,149.03895,-20.46845,821,29/10/2020,0.56,1.575
WHI5,Seaforth Island,149.03895,-20.46845,821,30/10/2020,0.57,1.661
WHI5,Seaforth Island,149.03895,-20.46845,821,31/10/2020,0.582,1.647
WHI5,Seaforth Island,149.03895,-20.46845,821,1/11/2020,0.589,1.486
WHI5,Seaforth Island,149.03895,-20.46845,821,2/11/2020,0.609,1.395
WHI5,Seaforth Island,149.03895,-20.46845,821,3/11/2020,0.653,2.232
WHI5,Seaforth Island,149.03895,-20.46845,821,4/11/2020,0.594,1.235
WHI5,Seaforth Island,149.03895,-20.46845,821,5/11/2020,0.538,0.943
WHI5,Seaforth Island,149.03895,-20.46845,821,6/11/2020,0.522,0.836
WHI5,Seaforth Island,149.03895,-20.46845,821,7/11/2020,0.492,0.706
WHI5,Seaforth Island,149.03895,-20.46845,821,8/11/2020,0.575,1.09
WHI5,Seaforth Island,149.03895,-20.46845,821,9/11/2020,0.634,0.94
WHI5,Seaforth Island,149.03895,-20.46845,821,10/11/2020,0.663,1.042
WHI5,Seaforth Island,149.03895,-20.46845,821,11/11/2020,0.619,1.126
WHI5,Seaforth Island,149.03895,-20.46845,821,12/11/2020,0.611,1.371
WHI5,Seaforth Island,149.03895,-20.46845,821,13/11/2020,0.654,1.869
WHI5,Seaforth Island,149.03895,-20.46845,821,14/11/2020,0.699,2.345
WHI5,Seaforth Island,149.03895,-20.46845,821,15/11/2020,0.713,2.613
WHI5,Seaforth Island,149.03895,-20.46845,821,16/11/2020,0.728,2.328
WHI5,Seaforth Island,149.03895,-20.46845,821,17/11/2020,0.733,2.109
WHI5,Seaforth Island,149.03895,-20.46845,821,18/11/2020,0.757,2.008
WHI5,Seaforth Island,149.03895,-20.46845,821,19/11/2020,0.762,1.627
WHI5,Seaforth Island,149.03895,-20.46845,821,20/11/2020,0.71,1.445
WHI5,Seaforth Island,149.03895,-20.46845,821,21/11/2020,0.652,1.261
WHI5,Seaforth Island,149.03895,-20.46845,821,22/11/2020,0.623,1.156
WHI5,Seaforth Island,149.03895,-20.46845,821,23/11/2020,0.606,1.091
WHI5,Seaforth Island,149.03895,-20.46845,821,24/11/2020,0.616,0.995
WHI5,Seaforth Island,149.03895,-20.46845,821,25/11/2020,0.608,1.02
WHI5,Seaforth Island,149.03895,-20.46845,821,26/11/2020,0.614,1.011
WHI5,Seaforth Island,149.03895,-20.46845,821,27/11/2020,0.611,1.056
WHI5,Seaforth Island,149.03895,-20.46845,821,28/11/2020,0.608,1.375
WHI5,Seaforth Island,149.03895,-20.46845,821,29/11/2020,0.591,1.176
WHI5,Seaforth Island,149.03895,-20.46845,821,30/11/2020,0.594,1.056
WHI5,Seaforth Island,149.03895,-20.46845,821,1/12/2020,0.585,1.036
WHI5,Seaforth Island,149.03895,-20.46845,821,2/12/2020,0.553,0.989
WHI5,Seaforth Island,149.03895,-20.46845,821,3/12/2020,0.535,0.854
WHI5,Seaforth Island,149.03895,-20.46845,821,4/12/2020,0.532,0.717
WHI5,Seaforth Island,149.03895,-20.46845,821,5/12/2020,0.524,0.668
WHI5,Seaforth Island,149.03895,-20.46845,821,6/12/2020,0.499,0.645
WHI5,Seaforth Island,149.03895,-20.46845,821,7/12/2020,0.495,0.68
WHI5,Seaforth Island,149.03895,-20.46845,821,8/12/2020,0.516,0.79
WHI5,Seaforth Island,149.03895,-20.46845,821,9/12/2020,0.549,0.812
WHI5,Seaforth Island,149.03895,-20.46845,821,10/12/2020,0.586,1.086
WHI5,Seaforth Island,149.03895,-20.46845,821,11/12/2020,0.581,1.193
WHI5,Seaforth Island,149.03895,-20.46845,821,12/12/2020,0.617,1.632
WHI5,Seaforth Island,149.03895,-20.46845,821,13/12/2020,0.642,1.733
WHI5,Seaforth Island,149.03895,-20.46845,821,14/12/2020,0.682,1.748
WHI5,Seaforth Island,149.03895,-20.46845,821,15/12/2020,0.716,2.106
WHI5,Seaforth Island,149.03895,-20.46845,821,16/12/2020,0.734,1.835
WHI5,Seaforth Island,149.03895,-20.46845,821,17/12/2020,0.756,1.688
WHI5,Seaforth Island,149.03895,-20.46845,821,18/12/2020,0.743,1.282
WHI5,Seaforth Island,149.03895,-20.46845,821,19/12/2020,0.628,1.047
WHI5,Seaforth Island,149.03895,-20.46845,821,20/12/2020,0.502,0.818
WHI5,Seaforth Island,149.03895,-20.46845,821,21/12/2020,0.437,0.7
WHI5,Seaforth Island,149.03895,-20.46845,821,22/12/2020,0.446,0.724
WHI5,Seaforth Island,149.03895,-20.46845,821,23/12/2020,0.428,0.701
WHI5,Seaforth Island,149.03895,-20.46845,821,24/12/2020,0.477,0.886
WHI5,Seaforth Island,149.03895,-20.46845,821,25/12/2020,0.509,1.27
WHI5,Seaforth Island,149.03895,-20.46845,821,26/12/2020,0.552,1.63
WHI5,Seaforth Island,149.03895,-20.46845,821,27/12/2020,0.587,1.208
WHI5,Seaforth Island,149.03895,-20.46845,821,28/12/2020,0.627,0.975
WHI5,Seaforth Island,149.03895,-20.46845,821,29/12/2020,0.601,1.032
WHI5,Seaforth Island,149.03895,-20.46845,821,30/12/2020,0.561,1.21
WHI5,Seaforth Island,149.03895,-20.46845,821,31/12/2020,0.593,1.58
WHI5,Seaforth Island,149.03895,-20.46845,821,1/01/2021,0.593,1.751
WHI5,Seaforth Island,149.03895,-20.46845,821,2/01/2021,0.552,1.638
WHI5,Seaforth Island,149.03895,-20.46845,821,3/01/2021,0.615,1.199
WHI5,Seaforth Island,149.03895,-20.46845,821,4/01/2021,0.669,1.135
WHI5,Seaforth Island,149.03895,-20.46845,821,5/01/2021,0.63,1.021
WHI5,Seaforth Island,149.03895,-20.46845,821,6/01/2021,0.599,1.021
WHI5,Seaforth Island,149.03895,-20.46845,821,7/01/2021,0.578,1.062
WHI5,Seaforth Island,149.03895,-20.46845,821,8/01/2021,0.622,1.118
WHI5,Seaforth Island,149.03895,-20.46845,821,9/01/2021,0.667,1.714
WHI5,Seaforth Island,149.03895,-20.46845,821,10/01/2021,0.587,2.929
WHI5,Seaforth Island,149.03895,-20.46845,821,11/01/2021,0.543,3.108
WHI5,Seaforth Island,149.03895,-20.46845,821,12/01/2021,0.586,2.924
WHI5,Seaforth Island,149.03895,-20.46845,821,13/01/2021,0.635,2.75
WHI5,Seaforth Island,149.03895,-20.46845,821,14/01/2021,0.706,2.529
WHI5,Seaforth Island,149.03895,-20.46845,821,15/01/2021,0.77,2.174
WHI5,Seaforth Island,149.03895,-20.46845,821,16/01/2021,0.752,1.658
WHI5,Seaforth Island,149.03895,-20.46845,821,17/01/2021,0.698,1.566
WHI5,Seaforth Island,149.03895,-20.46845,821,18/01/2021,0.581,1.385
WHI5,Seaforth Island,149.03895,-20.46845,821,19/01/2021,0.503,1.058
WHI5,Seaforth Island,149.03895,-20.46845,821,20/01/2021,0.57,0.955
WHI5,Seaforth Island,149.03895,-20.46845,821,21/01/2021,0.752,1.063
WHI5,Seaforth Island,149.03895,-20.46845,821,22/01/2021,0.663,0.793
WHI5,Seaforth Island,149.03895,-20.46845,821,23/01/2021,0.523,0.688
WHI5,Seaforth Island,149.03895,-20.46845,821,24/01/2021,0.522,0.691
WHI5,Seaforth Island,149.03895,-20.46845,821,25/01/2021,0.601,0.736
WHI5,Seaforth Island,149.03895,-20.46845,821,26/01/2021,0.621,0.721
WHI5,Seaforth Island,149.03895,-20.46845,821,27/01/2021,0.613,0.717
WHI5,Seaforth Island,149.03895,-20.46845,821,28/01/2021,0.667,0.79
WHI5,Seaforth Island,149.03895,-20.46845,821,29/01/2021,0.685,1.034
WHI5,Seaforth Island,149.03895,-20.46845,821,30/01/2021,0.64,0.993
WHI5,Seaforth Island,149.03895,-20.46845,821,31/01/2021,0.592,1.072
WHI5,Seaforth Island,149.03895,-20.46845,821,1/02/2021,0.563,0.891
WHI5,Seaforth Island,149.03895,-20.46845,821,2/02/2021,0.533,0.692
WHI5,Seaforth Island,149.03895,-20.46845,821,3/02/2021,0.497,0.662
WHI5,Seaforth Island,149.03895,-20.46845,821,4/02/2021,0.515,0.668
WHI5,Seaforth Island,149.03895,-20.46845,821,5/02/2021,0.507,0.68
WHI5,Seaforth Island,149.03895,-20.46845,821,6/02/2021,0.506,0.676
WHI5,Seaforth Island,149.03895,-20.46845,821,7/02/2021,0.454,0.679
WHI5,Seaforth Island,149.03895,-20.46845,818,7/02/2021,0.318,0.959
WHI5,Seaforth Island,149.03895,-20.46845,818,8/02/2021,0.279,1.048
WHI5,Seaforth Island,149.03895,-20.46845,818,9/02/2021,0.28,1.254
WHI5,Seaforth Island,149.03895,-20.46845,818,10/02/2021,0.336,1.73
WHI5,Seaforth Island,149.03895,-20.46845,818,11/02/2021,0.356,1.64
WHI5,Seaforth Island,149.03895,-20.46845,818,12/02/2021,0.41,1.74
WHI5,Seaforth Island,149.03895,-20.46845,818,13/02/2021,0.466,1.731
WHI5,Seaforth Island,149.03895,-20.46845,818,14/02/2021,0.532,1.799
WHI5,Seaforth Island,149.03895,-20.46845,818,15/02/2021,0.489,1.765
WHI5,Seaforth Island,149.03895,-20.46845,818,16/02/2021,0.441,1.52
WHI5,Seaforth Island,149.03895,-20.46845,818,17/02/2021,0.419,1.573
WHI5,Seaforth Island,149.03895,-20.46845,818,18/02/2021,0.365,1.192
WHI5,Seaforth Island,149.03895,-20.46845,818,19/02/2021,0.321,0.863
WHI5,Seaforth Island,149.03895,-20.46845,818,20/02/2021,0.29,0.855
WHI5,Seaforth Island,149.03895,-20.46845,818,21/02/2021,0.475,1.105
WHI5,Seaforth Island,149.03895,-20.46845,818,22/02/2021,0.546,1.368
WHI5,Seaforth Island,149.03895,-20.46845,818,23/02/2021,0.32,1.271
WHI5,Seaforth Island,149.03895,-20.46845,818,24/02/2021,0.261,1.29
WHI5,Seaforth Island,149.03895,-20.46845,818,25/02/2021,0.269,1.39
WHI5,Seaforth Island,149.03895,-20.46845,818,26/02/2021,0.329,1.81
WHI5,Seaforth Island,149.03895,-20.46845,818,27/02/2021,0.354,2.247
WHI5,Seaforth Island,149.03895,-20.46845,818,28/02/2021,0.42,3.491
WHI5,Seaforth Island,149.03895,-20.46845,818,1/03/2021,0.428,3.788
WHI5,Seaforth Island,149.03895,-20.46845,818,2/03/2021,0.478,3.998
WHI5,Seaforth Island,149.03895,-20.46845,818,3/03/2021,0.537,3.479
WHI5,Seaforth Island,149.03895,-20.46845,818,4/03/2021,0.652,3.599
WHI5,Seaforth Island,149.03895,-20.46845,818,5/03/2021,0.764,2.783
WHI5,Seaforth Island,149.03895,-20.46845,818,6/03/2021,0.747,1.824
WHI5,Seaforth Island,149.03895,-20.46845,818,7/03/2021,0.708,1.668
WHI5,Seaforth Island,149.03895,-20.46845,818,8/03/2021,0.529,1.679
WHI5,Seaforth Island,149.03895,-20.46845,818,9/03/2021,0.308,1.597
WHI5,Seaforth Island,149.03895,-20.46845,818,10/03/2021,0.402,1.726
WHI5,Seaforth Island,149.03895,-20.46845,818,11/03/2021,0.572,2.063
WHI5,Seaforth Island,149.03895,-20.46845,818,12/03/2021,0.603,2.209
WHI5,Seaforth Island,149.03895,-20.46845,818,13/03/2021,0.57,2.508
WHI5,Seaforth Island,149.03895,-20.46845,818,14/03/2021,0.534,2.262
WHI5,Seaforth Island,149.03895,-20.46845,818,15/03/2021,0.526,2.125
WHI5,Seaforth Island,149.03895,-20.46845,818,16/03/2021,0.512,1.807
WHI5,Seaforth Island,149.03895,-20.46845,818,17/03/2021,0.459,1.454
WHI5,Seaforth Island,149.03895,-20.46845,818,18/03/2021,0.365,1.198
WHI5,Seaforth Island,149.03895,-20.46845,818,19/03/2021,0.317,0.942
WHI5,Seaforth Island,149.03895,-20.46845,818,20/03/2021,0.317,0.88
WHI5,Seaforth Island,149.03895,-20.46845,818,21/03/2021,0.371,0.711
WHI5,Seaforth Island,149.03895,-20.46845,818,22/03/2021,0.349,0.756
WHI5,Seaforth Island,149.03895,-20.46845,818,23/03/2021,0.401,0.758
WHI5,Seaforth Island,149.03895,-20.46845,818,24/03/2021,0.409,0.831
WHI5,Seaforth Island,149.03895,-20.46845,818,25/03/2021,0.431,0.983
WHI5,Seaforth Island,149.03895,-20.46845,818,26/03/2021,0.456,1.223
WHI5,Seaforth Island,149.03895,-20.46845,818,27/03/2021,0.478,1.554
WHI5,Seaforth Island,149.03895,-20.46845,818,28/03/2021,0.469,1.932
WHI5,Seaforth Island,149.03895,-20.46845,818,29/03/2021,0.505,2.777
WHI5,Seaforth Island,149.03895,-20.46845,818,30/03/2021,0.574,4.022
WHI5,Seaforth Island,149.03895,-20.46845,818,31/03/2021,0.575,4.346
WHI5,Seaforth Island,149.03895,-20.46845,818,1/04/2021,0.592,4.55
WHI5,Seaforth Island,149.03895,-20.46845,818,2/04/2021,0.625,4.37
WHI5,Seaforth Island,149.03895,-20.46845,818,3/04/2021,0.618,3.28
WHI5,Seaforth Island,149.03895,-20.46845,818,4/04/2021,0.621,2.093
WHI5,Seaforth Island,149.03895,-20.46845,818,5/04/2021,0.673,1.726
WHI5,Seaforth Island,149.03895,-20.46845,818,6/04/2021,0.621,1.969
WHI5,Seaforth Island,149.03895,-20.46845,818,7/04/2021,0.672,2.106
WHI5,Seaforth Island,149.03895,-20.46845,818,8/04/2021,0.644,2.355
WHI5,Seaforth Island,149.03895,-20.46845,818,9/04/2021,0.605,2.584
WHI5,Seaforth Island,149.03895,-20.46845,818,10/04/2021,0.634,2.841
WHI5,Seaforth Island,149.03895,-20.46845,818,11/04/2021,0.631,2.87
WHI5,Seaforth Island,149.03895,-20.46845,818,12/04/2021,0.656,3.391
WHI5,Seaforth Island,149.03895,-20.46845,818,13/04/2021,0.644,2.897
WHI5,Seaforth Island,149.03895,-20.46845,818,14/04/2021,0.666,2.862
WHI5,Seaforth Island,149.03895,-20.46845,818,15/04/2021,0.647,1.946
WHI5,Seaforth Island,149.03895,-20.46845,818,16/04/2021,0.643,1.519
WHI5,Seaforth Island,149.03895,-20.46845,818,17/04/2021,0.608,1.175
WHI5,Seaforth Island,149.03895,-20.46845,818,18/04/2021,0.575,1.137
WHI5,Seaforth Island,149.03895,-20.46845,818,19/04/2021,0.496,0.852
WHI5,Seaforth Island,149.03895,-20.46845,818,20/04/2021,0.428,0.822
WHI5,Seaforth Island,149.03895,-20.46845,818,21/04/2021,0.505,0.875
WHI5,Seaforth Island,149.03895,-20.46845,818,22/04/2021,0.576,1.018
WHI5,Seaforth Island,149.03895,-20.46845,818,23/04/2021,0.575,2.077
WHI5,Seaforth Island,149.03895,-20.46845,818,24/04/2021,0.6,2.774
WHI5,Seaforth Island,149.03895,-20.46845,818,25/04/2021,0.626,3.266
WHI5,Seaforth Island,149.03895,-20.46845,818,26/04/2021,0.676,4.091
WHI5,Seaforth Island,149.03895,-20.46845,818,27/04/2021,0.73,4.824
WHI5,Seaforth Island,149.03895,-20.46845,818,28/04/2021,0.761,5.88
WHI5,Seaforth Island,149.03895,-20.46845,818,29/04/2021,0.756,5.084
WHI5,Seaforth Island,149.03895,-20.46845,818,30/04/2021,0.75,4.983
WHI5,Seaforth Island,149.03895,-20.46845,818,1/05/2021,0.744,3.668
WHI5,Seaforth Island,149.03895,-20.46845,818,2/05/2021,0.745,2.391
WHI5,Seaforth Island,149.03895,-20.46845,818,3/05/2021,0.663,1.402
WHI5,Seaforth Island,149.03895,-20.46845,818,4/05/2021,0.656,0.918
WHI5,Seaforth Island,149.03895,-20.46845,818,5/05/2021,0.627,0.94
WHI5,Seaforth Island,149.03895,-20.46845,818,6/05/2021,0.574,0.928
WHI5,Seaforth Island,149.03895,-20.46845,818,7/05/2021,0.581,0.981
WHI5,Seaforth Island,149.03895,-20.46845,818,8/05/2021,0.59,0.974
WHI5,Seaforth Island,149.03895,-20.46845,818,9/05/2021,0.609,1.169
WHI5,Seaforth Island,149.03895,-20.46845,818,10/05/2021,0.575,1.12
WHI5,Seaforth Island,149.03895,-20.46845,818,11/05/2021,0.527,1.081
WHI5,Seaforth Island,149.03895,-20.46845,818,12/05/2021,0.519,1.071
WHI5,Seaforth Island,149.03895,-20.46845,818,13/05/2021,0.5,0.976
WHI5,Seaforth Island,149.03895,-20.46845,818,14/05/2021,0.494,1.067
WHI5,Seaforth Island,149.03895,-20.46845,818,15/05/2021,0.452,0.881
WHI5,Seaforth Island,149.03895,-20.46845,818,16/05/2021,0.46,1.668
WHI5,Seaforth Island,149.03895,-20.46845,818,17/05/2021,0.359,1.039
WHI5,Seaforth Island,149.03895,-20.46845,818,18/05/2021,0.36,1.264
WHI5,Seaforth Island,149.03895,-20.46845,818,19/05/2021,0.387,1.068
WHI5,Seaforth Island,149.03895,-20.46845,818,20/05/2021,0.423,0.908
WHI5,Seaforth Island,149.03895,-20.46845,818,21/05/2021,0.467,0.984
WHI5,Seaforth Island,149.03895,-20.46845,818,22/05/2021,0.493,1.203
WHI5,Seaforth Island,149.03895,-20.46845,818,23/05/2021,0.528,1.238
WHI5,Seaforth Island,149.03895,-20.46845,818,24/05/2021,0.559,1.777
WHI5,Seaforth Island,149.03895,-20.46845,818,25/05/2021,0.567,2.322
WHI5,Seaforth Island,149.03895,-20.46845,818,26/05/2021,0.563,2.476
WHI5,Seaforth Island,149.03895,-20.46845,818,27/05/2021,0.569,2.766
WHI5,Seaforth Island,149.03895,-20.46845,818,28/05/2021,0.628,3.398
WHI5,Seaforth Island,149.03895,-20.46845,818,29/05/2021,0.666,3.103
WHI5,Seaforth Island,149.03895,-20.46845,818,30/05/2021,0.684,2.517
WHI5,Seaforth Island,149.03895,-20.46845,818,31/05/2021,0.62,1.859
WHI5,Seaforth Island,149.03895,-20.46845,818,1/06/2021,0.567,1.344
WHI5,Seaforth Island,149.03895,-20.46845,818,2/06/2021,0.565,1.138
WHI5,Seaforth Island,149.03895,-20.46845,818,3/06/2021,0.531,1.04
WHI5,Seaforth Island,149.03895,-20.46845,818,4/06/2021,0.474,0.973
WHI5,Seaforth Island,149.03895,-20.46845,6668,4/06/2021,0.504,1.548
WHI5,Seaforth Island,149.03895,-20.46845,6668,5/06/2021,0.478,1.546
WHI5,Seaforth Island,149.03895,-20.46845,6668,6/06/2021,0.499,1.505
WHI5,Seaforth Island,149.03895,-20.46845,6668,7/06/2021,0.53,1.388
WHI5,Seaforth Island,149.03895,-20.46845,6668,8/06/2021,0.537,1.305
WHI5,Seaforth Island,149.03895,-20.46845,6668,9/06/2021,0.548,1.404
WHI5,Seaforth Island,149.03895,-20.46845,6668,10/06/2021,0.54,1.419
WHI5,Seaforth Island,149.03895,-20.46845,6668,11/06/2021,0.514,1.36
WHI5,Seaforth Island,149.03895,-20.46845,6668,12/06/2021,0.47,1.316
WHI5,Seaforth Island,149.03895,-20.46845,6668,13/06/2021,0.472,1.251
WHI5,Seaforth Island,149.03895,-20.46845,6668,14/06/2021,0.466,1.188
WHI5,Seaforth Island,149.03895,-20.46845,6668,15/06/2021,0.457,1.207
WHI5,Seaforth Island,149.03895,-20.46845,6668,16/06/2021,0.441,1.175
WHI5,Seaforth Island,149.03895,-20.46845,6668,17/06/2021,0.427,1.117
WHI5,Seaforth Island,149.03895,-20.46845,6668,18/06/2021,0.403,1.188
WHI5,Seaforth Island,149.03895,-20.46845,6668,19/06/2021,0.39,1.393
WHI5,Seaforth Island,149.03895,-20.46845,6668,20/06/2021,0.384,1.433
WHI5,Seaforth Island,149.03895,-20.46845,6668,21/06/2021,0.388,1.449
WHI5,Seaforth Island,149.03895,-20.46845,6668,22/06/2021,0.464,1.803
WHI5,Seaforth Island,149.03895,-20.46845,6668,23/06/2021,0.475,1.976
WHI5,Seaforth Island,149.03895,-20.46845,6668,24/06/2021,0.479,1.899
WHI5,Seaforth Island,149.03895,-20.46845,6668,25/06/2021,0.518,2.075
WHI5,Seaforth Island,149.03895,-20.46845,6668,26/06/2021,0.576,2.152
WHI5,Seaforth Island,149.03895,-20.46845,6668,27/06/2021,0.635,2.394
WHI5,Seaforth Island,149.03895,-20.46845,6668,28/06/2021,0.669,2.504
WHI5,Seaforth Island,149.03895,-20.46845,6668,29/06/2021,0.632,2.13
WHI5,Seaforth Island,149.03895,-20.46845,6668,30/06/2021,0.583,1.389
WHI6,OConnell River mouth,148.735083,-20.576217,827,7/02/2021,0.88,2.497
WHI6,OConnell River mouth,148.735083,-20.576217,827,8/02/2021,0.933,2.185
WHI6,OConnell River mouth,148.735083,-20.576217,827,9/02/2021,0.742,1.514
WHI6,OConnell River mouth,148.735083,-20.576217,827,10/02/2021,1.223,6.017
WHI6,OConnell River mouth,148.735083,-20.576217,827,11/02/2021,1.704,5.395
WHI6,OConnell River mouth,148.735083,-20.576217,827,12/02/2021,1.723,5.04
WHI6,OConnell River mouth,148.735083,-20.576217,827,13/02/2021,1.622,4.265
WHI6,OConnell River mouth,148.735083,-20.576217,827,14/02/2021,0.991,2.801
WHI6,OConnell River mouth,148.735083,-20.576217,827,15/02/2021,0.599,1.626
